Id,Name,Product Group,Stock Method,Post Rent Unavailability,Replacement Charge,Weight,Description,Active,Accessory Only,Tags,Tests & Inspections,Rental Price,Discountable,mainsPowerReq,powerType,Replacement Charge Date,Testable?,prefPwrCbl,isCable,connector1,connector2
219,Short Heavy duty boom microphone stand,Audio - Microphone Stands and Accessories,Serialised,0,45,3.7,,Yes,No,"short,mic stand",,5,Yes,,,,,,,,
160,Shure drum mic mounting clip,Audio - Microphone Stands and Accessories,Bulk,0,30,0.99,,Yes,Yes,"drum mic clip,drum clip",,0,Yes,,,,,,,,
507,Table Top Microphone Stand,Audio - Microphone Stands and Accessories,Bulk,0,30,2.65,Koenig & Meyer,Yes,No,,,0,Yes,,,,,,,,
501,Table top micstand - Konig & Meyer 23200,Audio - Microphone Stands and Accessories,Bulk,0,25,1.34,,Yes,No,"table top mic stand,konig & meyer,konig stand",,5,Yes,,,,No,,,,
67,Tall heavy duty boom microphone stand,Audio - Microphone Stands and Accessories,Serialised,0,75,3.7,"Beyer Dynamic GST-500
Height (90-165 cm) with telescopic boom (42-72 cm)",Yes,No,"Accessories,tall mic,tall mic stand",,5,Yes,,,,,,,,
688,AKG C414-XLS Condenser Microphone,Audio - Microphones,Serialised,0,675,0.31,,Yes,No,"Vocals,Saxaphone,Wind,Trombone,Viola,Brass,Trumpet,Violin,Cello,Strings,Acoustic Guitar",,35,Yes,,,,No,,,,
225,Audio-Technica ATM450 Microphone,Audio - Microphones,Serialised,0,175,0.98,"One of the new stars of the Artist Series remake, the ATM450 cardioid condenser offers an innovative side-address stick design for endless placement options and minimal obstructions. The microphone is equipped with an integral 80 Hz hi-pass filter that provides easy switching from a flat frequency response to a low-end roll-off. The ATM450 also features a switchable 10 dB pad that lowers the microphone's sensitivity, providing higher SPL capability for flexible use with a wide range of performers and system configurations. The microphone’s extended flat frequency response makes it ideal for high SPLs as well as for live and amplified acoustic instruments. Includes a professional isolation clamp to provide secure mounting, versatile positioning and effective dampening of unwanted mechanical noise.",Yes,No,"Mic,microphone,audio-technica,audio,technica,atm450,condsenser,Hi Hat,cymbals,Overheads,Acoustic Guitar,Drums",,13,Yes,,,,,,,,
240,Audio Technica BP892cLM3-TH headworn mic,Audio - Microphones,Serialised,0,0,0.02,,Yes,No,"Mic,Vocals,Speaking",,10,Yes,,,,No,,,,
518,Audio Technica U857QL Gooseneck Microphone,Audio - Microphones,Serialised,0,0,0.15,Cardioid Condenser,Yes,No,"Vocals,Speaking",,15,Yes,,,,,,,,
689,DPA CORE 4099 -DC-1 (Loud) instrument microphone with XLR adapter (DAD6001-BC),Audio - Microphones,Serialised,0,310,0.02,https://www.dpamicrophones.com/dvote-core,Yes,No,"Saxaphone,Wind,Trombone,Viola,Brass,Trumpet,Violin,Cello,Strings,Acoustic Guitar",,22.5,Yes,,,,No,,,,
224,Rode NT5 Microphone,Audio - Microphones,Serialised,0,0,1,"The NT5 is RØDE's premier small-diaphragm cardioid condenser microphone, sometimes referred to as a 'pencil mic'.

Intended for recording acoustic instruments, drum overheads, cymbals and live performances, the compact externally polarized mic employs a 1/2"" capsule, an active J-FET impedance converter with bipolar output buffer.

Its tight cardioid pickup pattern also makes it ideal for use as an indoor dialogue microphone for filmmaking on a mic stand or boom.

Expanding the NT5's versatility, an interchangeable omnidirectional capsule (NT45-O) is available.

Finished in durable satin nickel, the NT5 available as a single microphone or as an acoustically matched pair.",Yes,No,"Mic,microphone,rode,nt5,Hi Hat,cymbals,Overheads,Acoustic Guitar,Drums",,0,Yes,,,,No,,,,
223,Rode NT5 Microphone matched pair,Audio - Microphones,None,0,250,2,"The NT5 is RØDE's premier small-diaphragm cardioid condenser microphone, sometimes referred to as a 'pencil mic'.

Intended for recording acoustic instruments, drum overheads, cymbals and live performances, the compact externally polarized mic employs a 1/2"" capsule, an active J-FET impedance converter with bipolar output buffer.

Its tight cardioid pickup pattern also makes it ideal for use as an indoor dialogue microphone for filmmaking on a mic stand or boom.

Expanding the NT5's versatility, an interchangeable omnidirectional capsule (NT45-O) is available.

Finished in durable satin nickel, the NT5 available as a single microphone or as an acoustically matched pair.",Yes,No,"Mic,microphone,rode,nt5,Hi Hat,cymbals,Overheads,Acoustic Guitar,Drums",,20,Yes,,,,No,,,,
206,Sennheiser e904,Audio - Microphones,Serialised,0,140,0.13,Dynamic instrument microphone,Yes,No,"dynamic,Snare,Toms,Hi Hat,Drums,Percussion",,8.5,Yes,,,,,,,,
434,Sennheiser E908B Condenser Instrument Microphone,Audio - Microphones,Serialised,0,280,0.14,Includes clip for Sax and adaptor for use with Mixing desk,Yes,No,"Toms,Hi Hat,Snare,Overheads,Drums,Kick,cymbals,Percussion,bass",,10,Yes,,,,,,,,
438,"Sennheiser HSP Essential Lightweight Omni (KE4) Headworn mic, beige",Audio - Microphones,Serialised,0,0,0.02,,Yes,No,"Vocals,Speaking",,20,Yes,,,,No,,,,
534,"Sennheiser HSP Essential Lightweight Omni (KE4) Headworn mic, Black",Audio - Microphones,Serialised,0,155,0.02,,Yes,No,"Vocals,Speaking",,20,Yes,,,,No,,,,
43,Sennheiser ME 2 lapel mic,Audio - Microphones,Serialised,0,68.4,0.9,Lapel mic,Yes,No,"Vocals,Speaking",,10,Yes,,,,,,,,
912,Sennheiser ME 3 II Cardioid Headworn Microphone,Audio - Microphones,Serialised,0,110,0.45,,Yes,No,,,15,Yes,,,,No,,,,
900,Sennheiser MKE 2 EW lavalier microphone,Audio - Microphones,Serialised,0,0,0.02,,Yes,No,,,15,Yes,,,,No,,,,
204,Shure Beta 52A,Audio - Microphones,Serialised,0,160,0.61,b52 drum back suitable for bass drum,Yes,No,"drum mic,beta,bass,Kick,Drums",,15,Yes,,,,,,,,
833,SHURE BETA 57A,Audio - Microphones,Serialised,0,0,0.3,"It’s a premium instrument mic ideally suited for the professional musician looking to mic up many types of amplified and acoustic instruments such as guitar amps, acoustic guitar, saxophone, snare drum and brass. It can also be used by vocal artists. The Beta 57A has the quality and ruggedness to be used both on stage and in the studio.

Tailored frequency response provides drums, guitars, vocals, and horns with studio quality sound

Uniform supercardioid pattern for high gain-before-feedback and superior rejection of off–axis sound

Hardened steel mesh grille that facilitates use of proximity effect and resists wear and abuse

Neodymium magnet for high signal–to–noise ratio output

Minimally affected by varying load impedance

Advanced pneumatic shock mount system that minimizes transmission of mechanical noise and vibration

Legendary Shure quality and reliability",Yes,No,"Vocals,Toms,Drums,Trumpet,Trombone,Saxaphone,Brass",,10,Yes,,,,,,,,
1054,SHURE BETA 58A,Audio - Microphones,Serialised,0,142,0.27,"The Beta 58A is a premium vocal mic ideally suited for professional lead and backup vocals, either on stage or in the studio.

 The Beta 58A has increased sensitivity and high-end frequency response which results in a cleaner more detailed sound. It also features a supercardioid polar pattern compared to the SM58’s cardioid, giving it greater unwanted sound rejection and more resistance to feedback.",Yes,No,,,0,Yes,,,,No,,,,
834,SHURE BETA 91A,Audio - Microphones,Serialised,0,0,0.47,"The Beta 91A is a half cardioid condenser boundary microphone. You can expect a strong low end response as it is specifically tailored for bass frequency applications, and superior attack and punch for studio quality sound even at extremely high sound pressure levels (SPL). 

Uniform half-cardioid polar pattern for maximum gain-before-feedback and rejection of off-axis sound

Precision-engineered low-profile design features integrated preamplifier and XLR connector to maximize setup efficiency while minimizing stage clutter

Frequency response tailored for kick drum/low frequency applications with a wide dynamic range for use in high SPL environments

Two-position contour switch to maximize attack and clarity depending on application – select the flat response setting for natural sound in most applications or the “low-mid scoop” setting for a strong low frequency “punch” with plenty of higher frequency attack

Requires no external mounting",Yes,No,"Kick,Drums",,15,Yes,,,,,,,,
159,Shure Drum mic set,Audio - Microphones,None,0,0,0,,No,No,,,40,Yes,,,,,,,,
157,Shure PG52,Audio - Microphones,Serialised,0,120,0.47,,Yes,No,"Kick,bass,Drums",,10,Yes,,,,No,,,,
158,Shure PG56,Audio - Microphones,Serialised,0,70,0.94,Tom drum microphone,Yes,No,"Snare,Toms,Drums",,10,Yes,,,,No,,,,
108,Shure PG58,Audio - Microphones,Serialised,0,60,0.23,industry standard vocal mic,Yes,No,Vocals,,5,Yes,,,,,,,,
156,Shure PG81,Audio - Microphones,Serialised,0,110,0.25,Cardioid Condenser instrument microphone,Yes,No,"Vocals,Saxaphone,Wind,Trombone,Viola,Brass,Trumpet,Violin,Cello,Strings,Acoustic Guitar",,10,Yes,,,,No,,,,
183,Shure SM57,Audio - Microphones,Serialised,0,92,0.28,Dynamic instrument microphone,Yes,No,"Vocals,Saxaphone,Wind,Trombone,Viola,Brass,Trumpet,Violin,Cello,Strings,Acoustic Guitar,Snare,Drums",,7.5,Yes,,,,,,,,
39,Shure SM58,Audio - Microphones,Serialised,0,109,0.23,industry standard vocal mic,Yes,No,"Vocals,Saxaphone,Wind,Trombone,Viola,Brass,Trumpet,Violin,Cello,Strings,Acoustic Guitar",,7.5,Yes,,,,No,,,,
1028,Drum microphone package,Audio - Microphones - Packages,None,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
602,Sennheiser A 1031-u Passive Omni-directional Antenna,Audio - Microphones (Wireless),Serialised,0,150,0.16,,Yes,No,"sennheiser batwing,sennheiser antenna,antenna,batwing antenna,batwing",,10,Yes,,,,No,,,,
227,Sennheiser A 1031-u Passive Omni-directional  Antenna (pair),Audio - Microphones (Wireless),None,0,240,0.18,"A 1031-U
Freq Range
430 - 960 MHz",Yes,No,"batwing,batwing antenna,sennheiser batwing",,15,Yes,,,,No,,,,
690,Sennheiser A 2003 UHF Passive Wideband Directional Antenna,Audio - Microphones (Wireless),Serialised,0,150,1.41,Sennheiser A 2003 UHF Passive Wideband Directional Antenna. 450- 960 MHz.,Yes,No,"sennheiser antenna,antenna,directional antenna,sennheiser uhf,uhf,uhf wideband,wideband",,10,Yes,,,,No,,,,
738,Sennheiser A 2003 UHF Passive Wideband Directional Antenna (pair),Audio - Microphones (Wireless),None,0,240,0.18,"A 1031-U
Freq Range
430 - 960 MHz",Yes,No,"sennheiser batwing,batwing antenna,batwing",,15,Yes,,,,No,,,,
933,Sennheiser AC41 Antenna combiner,Audio - Microphones (Wireless),Serialised,0,0,1.42,Sennheiser AC41 Antennae splitter,Yes,No,,,0,Yes,,,,No,,,,
517,Sennheiser Antenna,Audio - Microphones (Wireless),Serialised,0,10,0.02,Antenna for Sennnheiser receiver and IEM Transmitter.,Yes,No,"antenna,sennheiser antenna",,0,Yes,,,09/10/2023,No,,,,
44,Sennheiser ASA 1 active antenna splitter,Audio - Microphones (Wireless),Serialised,0,600,0.7,Link multiple Sennheiser mic receivers.,Yes,No,wireless,,25,Yes,,,,No,,,,
403,Sennheiser ASA 214 active antenna splitter,Audio - Microphones (Wireless),Serialised,0,600,0.7,Link multiple Sennheiser mic receivers.,Yes,No,wireless,,25,Yes,,,,No,,,,
41,Sennheiser EM100 G3-GB True Diversity Receiver,Audio - Microphones (Wireless),Serialised,0,455,0.9,Wireless Mic receiver,Yes,No,"Receiver,wireless",,15,Yes,,,,No,,,,
1100,Sennheiser Evolution Wireless G4 Pro Portable Film Combo Set Mic Set,Audio - Microphones (Wireless),Serialised,0,1438,1,"(EK500/SK500/SKP500/MKE2)

When filming, a lavalier microphone is the perfect choice in some situations while a handheld is more suitable for others. Fortunately, the ew 500 FILM G4- camera combo set by Sennheiser gives you the best of both worlds. It starts with an EK 500 G4 beltpack receiver that you can either wear on your belt or mount to your camera. You can choose to connect either the renowned MKE 2 lavalier microphone and SK 500 G4 transmitter or the SKP 500 G4 plug-on transmitter that can turn any microphone with an XLR output into a wireless microphone.

Tthe EK 500 G4 receiver has one channel, which means you can only use one microphone at a time.
Please note: a handheld microphone is not included.",Yes,No,,,60,Yes,,,,No,,,,
965,Sennheiser Evolution Wireless G4 Pro Portable Lavalier Mic Set,Audio - Microphones (Wireless),Serialised,0,1007,0.7,"(EK500/SK500/MKE2) CH38
If you want professional audio with your camera images, then the ew 512P G4 lavalier set by Sennheiser is the logical choice. It includes the legendary MKE 2 Gold lavalier microphone, a piece of equipment that has earned its stripes over the tears in the world of wireless audio. The SK 500 G4 transmitter and EK 500 G4 receiver beltpacks ensure a detailed, stable signal with zero latency to match your hi-definition video images.",Yes,No,,,50,Yes,,,,No,,,,
402,Sennheiser EW100 G4-GB Receiver,Audio - Microphones (Wireless),Serialised,0,455,0.9,Wireless mic reciever,Yes,No,,,20,Yes,,,,No,,,,
130,Sennheiser G3 wireless mic package (1 x 835 handheld & receiver),Audio - Microphones (Wireless),None,0,0,0,,No,No,package,,30,Yes,,,,,,,,
210,Sennheiser G3 wireless mic package (1 x 845 handheld and receiver),Audio - Microphones (Wireless),None,0,0,0,,No,No,package,,30,Yes,,,,,,,,
165,Sennheiser G3 wireless mic package ( 1 x lapel mic),Audio - Microphones (Wireless),None,0,0,0,,Yes,No,package,,30,Yes,,,,No,,,,
136,Sennheiser G3 wireless mic package ( 2x handhelds),Audio - Microphones (Wireless),None,0,0,0,,No,No,package,,60,Yes,,,,,,,,
117,"Sennheiser G3 wireless mic package ( 2 x handhelds, 2 x lapels)",Audio - Microphones (Wireless),None,0,0,0,,No,No,package,,120,Yes,,,,,,,,
241,Sennheiser G3 wireless mic package (Audio Technica headworn mic),Audio - Microphones (Wireless),None,0,0,0,,Yes,No,package,,30,Yes,,,,No,,,,
569,Sennheiser G3 wireless mic package (Sennheiser headworn mic),Audio - Microphones (Wireless),None,0,0,0,,Yes,No,package,,30,Yes,,,,No,,,,
392,"Sennheiser G3 Wireless Rack (4x Receivers, Batwings)",Audio - Microphones (Wireless),None,0,0,0,This is the rack with the receivers only. Add mics separately.,No,No,package,,80,Yes,,,,,,,,
967,Sennheiser G4 - transmitter and lapel,Audio - Microphones (Wireless),None,0,0,0.2,,Yes,No,package,,35,Yes,,,,No,,,,
508,Sennheiser G4 wireless mic package ( 1 x Handheld mic),Audio - Microphones (Wireless),None,0,0,0,,Yes,No,package,,35,Yes,,,,No,,,,
524,Sennheiser G4 wireless mic package ( 1 x headworn mic BEIGE),Audio - Microphones (Wireless),None,0,0,0,,Yes,No,package,,40,Yes,,,,No,,,,
908,Sennheiser G4 wireless mic package ( 1 x headworn mic BLACK),Audio - Microphones (Wireless),None,0,0,0,,Yes,No,package,,40,Yes,,,,No,,,,
406,Sennheiser G4 wireless mic package ( 1 x lapel mic),Audio - Microphones (Wireless),None,0,0,0,,Yes,No,package,,35,Yes,,,,No,,,,
913,"Sennheiser G4 wireless mic package (ME 3 II cardioid, black)",Audio - Microphones (Wireless),None,0,0,0,,Yes,No,package,,30,Yes,,,,No,,,,
919,Sennheiser G4 wireless package,Audio - Microphones (Wireless),None,0,0,0,,Yes,No,package,,35,Yes,,,,No,,,,
426,"Sennheiser G4 Wireless Rack ( 4xRecievers, Antennas)",Audio - Microphones (Wireless),None,0,0,0,"Recievers only, add mics seperately",Yes,No,,,100,Yes,,,,No,,,,
42,Sennheiser SK-100 G3 Bodypack Transmitter,Audio - Microphones (Wireless),Serialised,0,400,0.16,wireless mic transmitter,Yes,No,"Transmitter,wireless",,10,Yes,,,,No,,,,
405,Sennheiser SK-100 G4 Bodypack Transmitter,Audio - Microphones (Wireless),Serialised,0,400,0.16,wireless mic transmitter,Yes,No,"wireless,Transmitter",,15,Yes,,,,No,,,,
359,Sennheiser SK-300 Bodypack Transmitter,Audio - Microphones (Wireless),Serialised,0,400,0.13,,Yes,No,,,10,Yes,,,,No,,,,
897,Sennheiser SK 500 G4 Transmitter,Audio - Microphones (Wireless),Serialised,0,0,0.13,,Yes,No,,,0,Yes,,,,No,,,,
40,Sennheiser SKM 100-835 G3 wireless microphone,Audio - Microphones (Wireless),Serialised,0,324,0.45,"Robust cardioid handheld microphone/transmitter. Fit for every vocal style. Lively, powerful sound. User-friendly menu operation with backlit graphic display. Sturdy metal housing.",No,No,wireless,,10,Yes,,,,,,,,
483,Sennheiser SKM 100-835 G4 wireless handheld microphone,Audio - Microphones (Wireless),Serialised,0,300,0.45,Range GB = 606 - 648 MHz,Yes,No,,,10,Yes,,,,No,,,,
77,Sennheiser SKM 100-845 G3 wireless microphone,Audio - Microphones (Wireless),Serialised,0,350,0.45,Super-cardioid handheld microphone/transmitter. High feedback-rejection. Clear and prominent voice reproduction. Easy transmitter synchronization via infrared interface. Sturdy metal housing.,No,No,wireless,,10,Yes,,,,,,,,
898,Sennheiser SKP 500 G4,Audio - Microphones (Wireless),Serialised,0,0,0.22,Sennheiser SKP 500 G4,Yes,No,,,0,Yes,,,,No,,,,
891,Allen & Heath AR2412 stagebox,Audio - Mixing Desks and Audio control,Serialised,0,1000,5,,Yes,No,,,25,Yes,,,,Yes,,,,
1078,Allen & Heath CQ-18T,Audio - Mixing Desks and Audio control,Serialised,0,900,3,,Yes,No,Mixer,,55,Yes,Yes,c14,,No,,,,
193,Allen & Heath QU16 mixer,Audio - Mixing Desks and Audio control,Serialised,0,1400,10,16 channel digital mixer,Yes,No,,,55,Yes,Yes,c14,,Yes,71,,,
835,Allen & Heath QU24 Mixer,Audio - Mixing Desks and Audio control,Serialised,0,2775,14,"Digital Mixer for Live and Studio
24 Mono inputs via XLR or jack with AnalogiQ preamps
3 Stereo inputs via jacks
4 Stereo FX returns
16 Busses
12 Mix outputs: LR, Mono Mix 1-4, Stereo Mix 1-3
AES Digital output
4 FX Engines with iLive FX library
4 Mute groups
Motor fader
Trim, polarity, low cut, gate, insert, 4-band parametric EQ, compressor and delay on all inputs
Insert, 4-band parametric EQ, graphic EQ, compressor and delay for main LR and mono mix outputs
Qu-Drive: Multitrack recording / playback direct to USB drive or hard drive
Touchscreen: 800 x 480 pixels
Built-in signal generator
dSNAKE Remote Audio Port
USB Audio streaming
Compatible with ME Personal Mixing System
DAW MIDI Control
Dimensions: 632 x 471 x 171 mm
Weight: 14 kg
Compatible with Windows and Mac OS
New firmware version 1.9: Pro Factory microphone presets from Audio Technica, Sennheiser and Shure, DAW control for Windows, new QU control app",Yes,No,,,80,Yes,Yes,c14,,Yes,71,,,
927,Allen & Heath SQ-5,Audio - Mixing Desks and Audio control,Serialised,0,0,10.5,Allen & Heath SQ-5,Yes,No,,,80,Yes,Yes,c14,,Yes,71,,,
170,Allen & Heath ZED6 mixer,Audio - Mixing Desks and Audio control,Serialised,0,120,1.27,Compact 6 input analogue mixer,Yes,No,Mixer,,10,Yes,Yes,cloverleaf,,Yes,488,,,
559,Behringer S16 Digital Stage box,Audio - Mixing Desks and Audio control,Bulk,0,0,4.7,,Yes,No,,,25,Yes,,,,Yes,,,,
360,Behringer X32 Compact Live Mixer,Audio - Mixing Desks and Audio control,Serialised,0,1200,15.4,"Behringer X32 Compact
Compact 40-Input, 25-Bus Digital Mixing Console with 16 Programmable Midas Preamps, 17 Motorized Faders, Channel LCDs, 32- Channel X-USB Audio Interface and iPad/iPhone* Remote Control

The X32 Series has changed the game by completely rethinking what is possible from a digital mixer - and tens of thousands of new users are enjoying the results. A fluid workflow coupled with a fully interactive user interface ensures immediate familiarity and instills confidence. Advanced engineering and meticulous design deliver stellar sonic performance at an extremely affordable price - changing the game entirely. 


Included Software
TRACKTION 4
Compose, Record, Mix, & Share; recording and editing couldn't be easier.

Tracktion is one of the world's fastest and easiest Digital Audio Workstations (DAW) for composing, recording, editing, mixing and sharing your music with the world. Featuring a single-screen interface, and pushing the envelope in design elegance, Tracktion brings together outstanding Pro DAW features, such as dynamic automation, unlimited track count, MIDI recording and support for VST and AU plug-ins. This powerful music production software gives you all the tools of an entire professional-grade recording studio. Learning a DAW has never been easier, thanks to their vast and readily available library of resources.",Yes,No,"Live,Mixer",,60,Yes,,,,Yes,,,,
580,Midas DL32 Stagebox,Audio - Mixing Desks and Audio control,Bulk,0,0,5.7,"Subrent from:
Sound Services",Yes,No,Midas,,50,Yes,,,,Yes,,,,
704,Midas M32R mixing desk,Audio - Mixing Desks and Audio control,Bulk,0,0,14.3,"Subrent from:
Sound Services",Yes,No,"subhire,Midas",,75,Yes,,,,Yes,,,,
174,Soundcraft EPM8,Audio - Mixing Desks and Audio control,Serialised,0,230,5.6,8 channel analogue mixer,Yes,No,Mixer,,25,Yes,,,,Yes,,,,
278,Soundcraft Notepad 5 Small Format Analogue mixer,Audio - Mixing Desks and Audio control,Serialised,0,75,1.02,,Yes,No,"Mixer,minimixer",,6,Yes,,,,No,,,,
207,Soundcraft Signature 12 MTK Live Mixer,Audio - Mixing Desks and Audio control,Serialised,0,0,5.86,"https://www.soundcraft.com/en/products/signature-12-mtk

The Soundcraft Signature 12MTK incorporate Soundcraft’s iconic Ghost mic preamps, directly drawn from the company’s top-of-the-line professional consoles, to deliver extraordinary audio quality with high headroom, wide dynamic range and exceptional resolution and clarity with a superb signal to noise ratio. They employ Soundcraft’s Sapphyre Assymetric EQ for perfectly equalizing every vocal and instrumental element in a mix with the unmistakable musicality inherent in every Soundcraft console, plus the GB Series audio routing technology famous in thousands of live venues worldwide. 

It includes a wide variety of built-in Lexicon studio-grade reverb, chorus, modulation and other effects and dbx limiters on the input channels. In addition, the console’s multi-track USB audio interface allows any VST/AU/AAX/TDM/RTAS plug-ins to be inserted on any input channel, enabling studio plug-ins to be seamlessly integrated with live performances. Accompanying the consoles are free downloads of the Lexicon MPXL native plug-in and Ableton Live 9 Lite. 

The console is designed to deliver pristine recordings. Both have an ultra-low-latency USB interface that flawlessly captures every channel, which can then be mixed or transferred to a DAW for further mixdown and production. The consoles offer XLR and switchable Hi-Z inputs that enable guitars, basses and other instruments to be directly connected. 

The Soundcraft Signature 12MTK features smooth, premium-quality faders with GB® Series audio routing with flexible pre/post switching on each Aux, and subgroups with powerful routing and switching options as well as dedicated outputs. 

Both the Soundcraft Signature 12MTK and Soundcraft Signature 22MTK are built using tour-grade robust metal construction and top-quality components. Both have an internal universal power supply.",Yes,No,"Mixer,Live Equipment",,30,Yes,,,,Yes,,,,
746,Yamaha QL1 mixing desk,Audio - Mixing Desks and Audio control,Bulk,0,6000,22,,Yes,No,,,150,Yes,,,,Yes,,,,
672,Yamaha Rio 3224-D,Audio - Mixing Desks and Audio control,Bulk,0,6000,15.5,,Yes,No,,,75,Yes,,,,Yes,,,,
